artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
Masaharu Fukuyama,Good night,Good night,35,354213,false,0,5,0,5,7,-7,2,1,0,0,0,1,0,0,0,3,0,2,145,9,4,acoustic
Zack Tabudlo,As You Are,As You Are,60,183969,false,0,7,0,4,10,-6,1,0,0,0,0,4,0,0,0,1,0,4,81,1,4,acoustic
Zack Tabudlo,Episode,Binibini,65,221538,false,0,6,0,4,5,-10,6,1,0,0,0,4,0,0,0,4,0,1,129,9,4,acoustic
Sara Farell,#Covers,It Aint Me,52,192545,false,0,4,0,4,9,-6,6,1,0,0,0,8,0,0,0,1,0,4,175,5,4,acoustic
A Great Big World,Is There Anybody Out There?,Say Something,57,233266,false,0,4,0,2,2,-7,6,1,0,0,0,9,0,0,0,1,0,1,140,9,3,acoustic
Ingrid Michaelson;AJR,The Lotto,The Lotto,59,193695,false,0,7,0,7,3,-4,5,1,0,1,0,2,0,0,0,4,0,9,88,9,4,acoustic
Rodrigo y Gabriela,Rodrigo Y Gabriela,Tamacun,50,205800,false,0,6,0,9,7,-7,4,1,0,0,0,8,0,9,0,1,1,0,128,6,4,acoustic
Andrew Belle,The Ladder,Make It Without You,49,272612,false,0,5,0,2,1,-8,4,1,0,0,0,9,0,0,0,1,0,2,117,7,4,acoustic
Priscilla Ahn,A Good Day,Dream,54,211240,false,0,5,0,2,2,-10,4,1,0,0,0,8,0,0,0,1,0,2,109,7,3,acoustic
JJ Heller,"Big Love, Small Moments","Big Love, Small Moments",52,204293,false,0,6,0,3,0,-9,2,1,0,0,0,8,0,0,0,1,0,3,118,0,4,acoustic
Priscilla Ahn,When Marnie Was There Song Album - Just Know That I Love You.,I Am Not Alone,46,252386,false,0,6,0,2,7,-11,7,1,0,0,0,8,0,0,0,1,0,2,112,0,4,acoustic
Joshua Hyslop,Echos,Stand Your Ground,62,203253,false,0,7,0,3,7,-9,5,1,0,0,0,7,0,0,0,1,0,7,131,9,4,acoustic
Front Porch Step,I Never Loved Before I Found You,Perfect Man,32,291332,false,0,6,0,7,0,-4,7,1,0,0,0,1,0,0,0,1,0,3,117,1,4,acoustic
Takehara Pistol,It's My Life,あ。っという間はあるさ,33,172373,false,0,6,0,9,9,-3,1,1,0,0,0,3,0,0,0,2,0,9,115,9,4,acoustic
Eric Hutchinson,Pure Fiction,Tell The World,58,161328,false,0,7,0,9,4,-5,9,1,0,0,0,1,0,0,0,3,0,7,120,0,4,acoustic
Brett Dennen,So Much More (Special Edition),Ain't No Reason,57,220306,false,0,6,0,4,5,-9,7,1,0,1,0,7,0,0,0,1,0,4,146,1,4,acoustic
Rail Yard Ghosts,Songs from the Lowdown,A Month from Now,34,192392,false,0,4,0,6,2,-7,6,0,0,1,0,9,0,0,0,8,0,7,77,0,4,acoustic
Five For Fighting,Bookmarks,What If,55,207228,false,0,6,0,9,0,-5,4,1,0,0,0,2,0,0,0,1,0,6,149,9,4,acoustic
The Bridge City Sinners,Bridge City Sinners,Pussy Cat,33,122874,false,0,6,0,7,0,-4,4,1,0,1,0,6,0,0,0,1,0,6,177,6,4,acoustic
Frank Turner,Tape Deck Heart (Deluxe Edition),Polaroid Picture,33,223015,false,0,6,0,6,7,-5,1,1,0,1,0,0,0,0,0,1,0,3,113,1,4,acoustic
Matt Costa,sadsadchristmas,I Bet On Flying High,0,155000,false,0,5,0,4,8,-6,6,1,0,0,0,7,0,0,0,1,0,3,109,7,4,acoustic
Matt Costa,Christmas Vibes But Not Christmas Songs,I Bet On Flying High,0,155000,false,0,5,0,4,8,-6,6,1,0,0,0,7,0,0,0,1,0,3,109,7,4,acoustic
Matt Costa,Acoustic Christmas Campfire,I Bet On Flying High,0,155000,false,0,5,0,4,8,-6,6,1,0,0,0,7,0,0,0,1,0,3,109,7,4,acoustic
Jonah Baker,Mirrors (Acoustic),Mirrors - Acoustic,52,224170,false,0,6,0,3,8,-11,2,0,0,0,0,8,0,0,0,1,0,4,128,0,4,acoustic
Aqualung;Kina Grannis,10 Futures,To the Wonder (feat. Kina Grannis),21,239004,false,0,5,0,5,9,-11,3,0,0,0,0,9,0,1,0,1,0,3,140,1,4,acoustic
Jonah Baker,Stay - Acoustic,Stay - Acoustic,50,181311,false,0,6,0,2,9,-14,3,1,0,1,0,9,0,0,0,1,0,3,131,8,4,acoustic
Ichiko Aoba,マホロボシヤ,太陽さん,55,144653,false,0,4,0,0,6,-20,9,1,0,1,1,0,0,0,0,1,0,4,182,0,4,acoustic
Kina Grannis,Oh What A Love,Oh What A Love,46,235135,false,0,5,0,1,6,-19,9,1,0,0,0,9,0,1,0,1,0,1,147,8,3,acoustic
Meiko,The Bright Side,Leave The Lights On,56,248360,false,0,6,0,8,1,-6,5,0,0,0,0,0,0,0,0,1,0,7,121,9,4,acoustic
Erin McCarley,I Won't Let You Down,I Won't Let You Down,40,198344,false,0,5,0,3,7,-11,7,1,0,0,0,7,0,0,0,1,0,1,73,0,4,acoustic
Jason Mraz,Look For The Good,Look For The Good (Single Version),21,239697,false,0,7,0,6,0,-8,2,1,0,1,0,0,0,0,0,3,0,7,90,3,4,acoustic
Isabella Celander,Stargazing,Stargazing,55,186334,false,0,7,0,2,7,-12,4,1,0,0,0,9,0,0,0,1,0,5,139,6,4,acoustic
Roses & Frey,Bad Liar,Bad Liar,50,226877,false,0,6,0,2,7,-11,0,1,0,0,0,9,0,0,0,1,0,2,82,1,4,acoustic
Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 3",Is It You,41,273260,false,0,7,0,7,9,-8,3,1,0,1,0,0,0,0,0,1,0,4,130,0,4,acoustic
Us The Duo,Slow Down Time,Slow Down Time,44,196920,false,0,7,0,7,2,-6,8,1,0,0,0,0,0,0,0,3,0,4,110,0,4,acoustic
Amber Leigh Irish,Simply Acoustic,2002 - Acoustic,57,145056,false,0,6,0,3,0,-9,3,1,0,1,0,8,0,0,0,1,0,6,165,8,3,acoustic
Jess Penner,"Love, Love, Love",Sweeter,33,196026,false,0,7,0,4,9,-9,6,1,0,1,0,6,0,0,0,1,0,6,92,0,4,acoustic
Daniel Robinson,Heat Waves (Acoustic),Heat Waves - Acoustic,56,193027,false,0,7,0,3,6,-10,4,0,0,0,0,8,0,0,0,3,0,5,145,9,4,acoustic
Yosui Inoue;Tamio Okuda,ショッピング,アジアの純真,32,233280,false,0,7,0,8,0,-6,6,1,0,0,0,2,0,0,0,1,0,9,111,7,4,acoustic
Jonah Baker;Celine,If the World Was Ending (Acoustic),If the World Was Ending - Acoustic,35,213091,false,0,5,0,2,9,-13,4,1,0,1,0,9,0,0,0,2,0,5,148,0,4,acoustic
Greg Laswell,Three Flights From Alto Nido,Comes And Goes (In Waves),55,253546,false,0,6,0,7,0,-8,6,1,0,0,0,5,0,0,0,1,0,2,120,0,4,acoustic
Masaharu Fukuyama,残響,ながれ星,33,317400,false,0,5,0,4,7,-11,4,1,0,0,0,6,0,0,0,1,0,2,143,9,4,acoustic
Blame Jones,Acoustic Versions,Dusk Till Dawn - Acoustic,46,167616,false,0,5,0,2,0,-8,1,1,0,1,0,9,0,0,0,1,0,3,126,3,3,acoustic
Ben Woodward,Don't Wanna Leave You,Don't Wanna Leave You,38,211672,false,0,7,0,6,11,-9,1,1,0,2,0,8,0,0,0,1,0,5,148,1,4,acoustic
Stephen Speaks,Passenger Seat,Passenger Seat,65,274245,false,0,5,0,8,7,-5,7,1,0,0,0,0,0,0,0,1,0,6,153,0,4,acoustic
Matt White,Best Days,Love,60,170040,false,0,8,0,7,0,-5,8,1,0,0,0,3,0,0,0,1,0,8,107,9,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 6",Hallelujah,54,267765,false,0,6,0,2,11,-9,6,0,0,0,0,9,0,0,0,1,0,2,98,6,3,acoustic
Madi Diaz,Phantom,Ashes,37,250146,false,0,5,0,3,8,-11,7,0,0,0,0,9,0,0,0,1,0,1,110,9,3,acoustic
Masaharu Fukuyama,残響,明日の☆SHOW,34,290480,false,0,6,0,6,10,-5,8,1,0,0,0,3,0,0,0,3,0,5,113,4,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 4",Love Me Like You Do,55,198218,false,0,5,0,3,4,-9,9,1,0,0,0,8,0,0,0,2,0,2,92,6,4,acoustic
Canyon City,Bluebird,Lost Sparks,51,225400,false,0,5,0,3,4,-12,7,1,0,0,0,8,0,0,0,1,0,3,135,9,4,acoustic
Tristan Prettyman,Back to Home,Who We Are,48,259877,false,0,5,0,5,7,-7,0,1,0,0,0,0,0,0,0,1,0,2,108,2,4,acoustic
Masaharu Fukuyama,SING A SONG,Heart (Original Version),34,288426,false,0,6,0,8,4,-6,0,1,0,0,0,3,0,0,0,2,0,7,97,0,4,acoustic
JJ Heller,It'll Be Alright,It'll Be Alright,51,219363,false,0,5,0,3,0,-11,3,1,0,0,0,5,0,0,0,4,0,2,139,9,4,acoustic
Ingrid Michaelson,Everybody,Everybody,54,208426,false,0,7,0,6,11,-6,7,1,0,0,0,4,0,0,0,1,0,5,95,0,4,acoustic
Mark Oblea,Kabilugan Ng Buwan,Kabilugan Ng Buwan,32,283480,false,0,7,0,4,4,-9,8,1,0,0,0,7,0,0,0,1,0,3,95,0,4,acoustic
Ingrid Michaelson,Be OK,Keep Breathing,54,205586,false,0,5,0,3,7,-12,0,1,0,0,0,8,0,0,0,1,0,2,125,9,3,acoustic
Boyce Avenue;Kina Grannis,"Cover Sessions, Vol. 2",Fast Car,61,304293,false,0,4,0,3,10,-9,8,1,0,0,0,8,0,0,0,1,0,5,205,0,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 2",Just the Way You Are,55,239573,false,0,5,0,3,1,-7,6,1,0,0,0,8,0,0,0,1,0,2,106,4,4,acoustic
Andrew Belle,The Ladder,The Ladder,55,227128,false,0,7,0,6,8,-8,4,1,0,0,0,6,0,0,0,1,0,3,124,0,4,acoustic
Masaharu Fukuyama,HELLO,HELLO (Original Version),34,243066,false,0,6,0,9,1,-4,5,0,0,0,0,0,0,0,0,2,0,5,78,0,4,acoustic
Hanare Gumi,だれそかれそ,接吻,33,369200,false,0,7,0,3,7,-11,6,1,0,1,0,3,0,0,0,1,0,7,88,0,4,acoustic
Brett Dennen;Benedict Cumberbatch,August: Osage County (Original Motion Picture Soundtrack),Can't Keep It Inside,45,77093,false,0,5,0,1,2,-18,9,1,0,0,1,0,0,0,0,1,0,4,121,7,4,acoustic
Hanare Gumi,音タイム,明日天気になれ,33,244840,false,0,6,0,7,3,-5,2,1,0,0,0,1,0,0,0,2,0,6,111,2,4,acoustic
Masaharu Fukuyama,IT'S ONLY LOVE,IT'S ONLY LOVE,34,275266,false,0,6,0,7,9,-5,4,1,0,0,0,0,0,0,0,1,0,4,117,8,4,acoustic
Masaharu Fukuyama,虹/ひまわり/それがすべてさ,それがすべてさ,34,330720,false,0,5,0,9,7,-5,7,1,0,1,0,0,0,0,0,1,0,4,102,6,4,acoustic
A Great Big World,Is There Anybody Out There? - Track by Track Commentary,I Don't Wanna Love Somebody Else,49,163960,false,0,5,0,2,5,-11,2,1,0,0,0,8,0,0,0,1,0,3,126,6,4,acoustic
RENT STRIKE,Burn It All!,Burn It All!,33,193874,false,0,6,0,4,6,-8,5,1,0,0,0,4,0,0,0,1,0,2,99,7,1,acoustic
Brandi Carlile,Onward (Original Motion Picture Soundtrack),Carried Me With You,62,213732,false,0,6,0,7,0,-7,8,1,0,1,0,3,0,0,0,1,0,4,98,4,4,acoustic
Mischief Brew,This Is Not for Children,"O, Pennsyltucky!",33,227053,false,0,2,0,6,2,-5,6,1,0,0,0,1,0,0,0,4,0,5,162,6,3,acoustic
Frank Turner,No Man's Land,"I Believed You, William Blake",31,215440,false,0,4,0,5,9,-7,6,0,0,0,0,2,0,0,0,1,0,3,130,7,4,acoustic
Get Dead,Dancing with the Curse,Pepperspray,32,136543,false,0,5,0,7,2,-7,0,1,0,1,0,2,0,0,0,2,0,7,142,0,4,acoustic
Get Dead,Dancing with the Curse,Stickup,32,223707,true,0,5,0,8,0,-5,9,1,0,1,0,0,0,0,0,1,0,2,160,0,4,acoustic
Grace George,Heaven (Acoustic),Heaven - Acoustic,54,188181,false,0,5,0,2,0,-9,1,1,0,0,0,9,0,0,0,1,0,5,131,3,4,acoustic
Jack Savoretti,Days Gone (Original Soundtrack),Soldier's Eyes,50,171760,false,0,7,0,3,7,-12,4,1,0,0,0,6,0,0,0,1,0,4,110,0,4,acoustic
Ichiko Aoba,Asleep Among Endives,Asleep Among Endives,58,306243,false,0,5,0,0,0,-19,9,0,0,0,1,0,0,1,0,1,0,1,124,0,4,acoustic
Thomas Daniel,Symphony,Symphony - Acoustic,49,192389,false,0,4,0,2,7,-10,6,1,0,0,0,9,0,0,0,1,0,1,83,2,3,acoustic
Boyce Avenue;Fifth Harmony,"Cover Sessions, Vol. 3",When I Was Your Man,52,218472,false,0,4,0,2,7,-10,0,1,0,0,0,9,0,0,0,1,0,2,144,2,4,acoustic
Amber Leigh Irish,Save Your Tears (Acoustic),Save Your Tears - Acoustic,49,177818,false,0,7,0,1,0,-12,4,1,0,0,0,9,0,0,0,1,0,2,110,8,4,acoustic
Gen Hoshino,POP VIRUS,Koi,53,251266,false,0,6,0,8,9,-2,6,1,0,1,0,0,0,0,0,2,0,9,158,1,4,acoustic
Richard Walters,A.M.,July Bones,54,239400,false,0,6,0,3,2,-11,5,1,0,0,0,8,0,1,0,1,0,2,100,0,4,acoustic
Kaiak;Viktoria Tolstoy,Autumn Breeze,Autumn Breeze,50,241413,false,0,6,0,3,7,-10,1,1,0,0,0,8,0,0,0,1,0,2,80,0,4,acoustic
Boyce Avenue,Save Your Tears,Save Your Tears,57,216800,false,0,7,0,3,8,-9,0,0,0,0,0,7,0,0,0,1,0,3,116,0,4,acoustic
Bailey Rushlow,You're Still The One (Acoustic),You're Still The One - Acoustic,53,161306,false,0,6,0,2,2,-11,4,1,0,0,0,9,0,0,0,1,0,4,119,8,4,acoustic
Kina Grannis,Somebody Loved,Somebody Loved,57,153105,false,0,6,0,1,0,-15,9,1,0,0,0,9,0,0,0,1,0,6,78,4,4,acoustic
Boyce Avenue,"Cover Sessions, Vol. 4",Rise,49,202167,false,0,6,0,2,2,-11,3,1,0,0,0,9,0,0,0,1,0,4,103,8,4,acoustic
John Adams,Bohemian Rhapsody (Acoustic),Bohemian Rhapsody - Acoustic,52,173426,false,0,5,0,1,0,-13,9,0,0,1,1,0,0,0,0,1,0,3,64,3,4,acoustic
Amber Leigh Irish,As It Was (Acoustic),As It Was - Acoustic,51,144644,false,0,6,0,0,11,-14,7,1,0,1,0,9,0,0,0,1,0,5,118,2,3,acoustic
Canyon City,Wish List,Wish List,46,212760,false,0,3,0,1,1,-15,3,1,0,0,0,7,0,0,0,1,0,3,201,0,3,acoustic
Chord Overstreet,Beautiful Disaster,Beautiful Disaster,41,241758,false,0,3,0,3,8,-14,4,0,0,0,0,9,0,0,0,1,0,2,144,6,4,acoustic
Wayne Mack,Fake a smile,Fake a smile,57,169600,false,0,7,0,2,0,-11,4,1,0,1,0,7,0,7,0,1,0,3,149,9,4,acoustic
Aimyon,Momentary Sixth Sense,Marigold,50,306626,false,0,5,0,7,2,-3,1,1,0,0,0,0,0,0,0,1,0,4,106,1,4,acoustic
Sungha Jung,Irony,River Flows In You,42,214466,false,0,4,0,2,6,-17,0,0,0,1,0,9,0,8,0,1,0,1,129,5,4,acoustic
Tamio Okuda,Bullet Train (Original Motion Picture Soundtrack),Kill Me Pretty,47,160466,false,0,4,0,8,7,-7,3,1,0,1,0,0,0,0,0,3,0,3,141,9,4,acoustic
Us The Duo,No Matter Where You Are,No Matter Where You Are,55,178826,false,0,7,0,7,4,-5,9,1,0,0,0,0,0,0,0,2,0,4,132,1,4,acoustic
Ben Rector,The Walking in Between,I Like You,56,138506,false,0,6,0,3,3,-11,9,1,0,0,0,3,0,0,0,1,0,4,157,9,4,acoustic
Parachute,Losing Sleep,The Mess I Made,49,230613,false,0,4,0,6,6,-5,1,1,0,0,0,0,0,0,0,2,0,2,165,4,4,acoustic
Zee Avi,Zee Avi's Nightlight,Dream a Little Dream of Me,50,111842,false,0,6,0,1,0,-12,1,1,0,0,1,0,0,0,0,1,0,4,84,2,4,acoustic
Joshua Radin,"Here, Right Now","Here, Right Now",56,183213,false,0,5,0,4,10,-9,8,1,0,0,0,8,0,0,0,1,0,5,108,9,4,acoustic
Boyce Avenue,Wonderful Tonight,Wonderful Tonight,52,220507,false,0,7,0,3,7,-10,6,1,0,0,0,8,0,0,0,1,0,3,95,0,4,acoustic
Gabrielle Aplin,English Rain,Salvation,50,248506,false,0,4,0,3,4,-9,0,1,0,0,0,6,0,0,0,2,0,2,135,2,4,acoustic
Jon Bryant,Twenty Something,Wilderness,53,269986,false,0,5,0,2,3,-16,7,1,0,0,0,9,0,0,0,1,0,1,82,9,4,acoustic
Masaharu Fukuyama,Calling,恋人 (Original Version),33,272773,false,0,6,0,3,7,-12,1,1,0,0,0,3,0,0,0,1,0,5,72,0,4,acoustic
Bailey Pelkman;Randy Rektor,Acoustic Duets,I Just Called To Say I Love You,54,189646,false,0,7,0,3,0,-9,9,1,0,0,0,8,0,0,0,1,0,3,132,0,4,acoustic
A Great Big World;Christina Aguilera,Particles,Fall on Me,50,262820,false,0,4,0,3,9,-6,7,1,0,0,0,7,0,0,0,1,0,2,110,5,4,acoustic
John Frusciante,Shadows Collide With People,Song To Sing When I'm Lonely,54,195213,false,0,6,0,7,6,-4,4,1,0,0,0,3,0,0,0,1,0,4,114,2,4,acoustic
Ron Pope,Daylight,A Drop In the Ocean,55,228311,false,0,5,0,4,5,-6,5,1,0,0,0,9,0,0,0,2,0,5,134,3,3,acoustic
Tres Hermanas,Have Yourself a Merry Little Christmas,Have Yourself a Merry Little Christmas,32,155792,false,0,5,0,3,8,-9,4,1,0,0,1,0,0,0,0,1,0,3,66,8,4,acoustic
Masaharu Fukuyama,Message/今 このひとときが 遠い夢のように,Message (Original Version),33,256506,false,0,6,0,8,9,-6,2,1,0,0,0,1,0,0,0,3,0,6,126,8,4,acoustic
Matt Johnson,"Acoustic Hits, Vol. 3",Beautiful In White,50,240000,false,0,6,0,3,4,-7,1,1,0,0,0,8,0,0,0,1,0,2,129,9,4,acoustic
The Mayries,#Acoustic #2,Heaven Is a Place on Earth,56,193333,false,0,6,0,2,0,-14,7,1,0,0,0,9,0,0,0,1,0,3,108,0,4,acoustic
Stephen Speaks,No More Doubt,Passenger Seat (Acoustic),63,273066,false,0,5,0,4,7,-8,6,1,0,0,0,7,0,0,0,2,0,7,153,6,4,acoustic
Eddie Vedder,Into The Wild (Music For The Motion Picture),Guaranteed - Humming Version,48,162309,false,0,3,0,3,7,-13,2,1,0,0,0,9,0,9,0,1,0,3,100,7,4,acoustic
Dave Van Ronk,Folksinger,"Hang Me, Oh Hang Me",54,190106,false,0,5,0,0,2,-21,4,1,0,0,0,9,0,0,0,1,0,4,120,2,4,acoustic
John Frusciante;Josh Klinghoffer,A Sphere in the Heart of Silence,The Afterglow,31,319320,false,0,6,0,9,6,-5,1,0,0,0,0,1,0,1,0,3,0,4,124,2,4,acoustic
Frank Turner,West Coast vs. Wessex,Eat the Meek,31,237093,false,0,5,0,9,5,-6,4,1,0,1,0,0,0,3,0,2,0,3,136,1,4,acoustic
Joy Williams,Front Porch,The Trouble with Wanting,60,235586,false,0,4,0,2,2,-9,1,1,0,0,0,9,0,0,0,1,0,2,138,6,3,acoustic
Ray LaMontagne,Gossip In The Grain,You Are the Best Thing,67,231840,false,0,6,0,7,10,-4,9,1,0,0,0,0,0,0,0,2,0,9,170,6,4,acoustic
Mischief Brew,Bacchanal 'N' Philadelphia,Boycott Me!,33,163666,false,0,7,0,5,4,-7,6,1,0,0,0,6,0,0,0,4,0,7,132,3,4,acoustic
Days N Daze;Freddie Boatright,Crustfall,To Risk to Live,32,122026,true,0,6,0,6,10,-7,8,1,0,0,0,8,0,0,0,1,0,9,129,9,4,acoustic
The Bridge City Sinners,Unholy Hymns,"The Legend of Olog-hai, Pt. 1",31,165799,false,0,2,0,6,4,-8,0,0,0,0,0,5,0,0,0,1,0,4,182,4,4,acoustic
Zee Avi,Acoustic Christmas Campfire,No Christmas For Me,0,160666,false,0,8,0,3,9,-12,2,1,0,0,0,9,0,0,0,1,0,4,115,0,4,acoustic
Get Dead,Tall Cans & Loose Ends,This One's for Johnny,31,195640,false,0,5,0,8,1,-5,1,1,0,0,0,0,0,0,0,3,0,6,129,9,4,acoustic
Highland Peak,Graveyard,Graveyard - Acoustic,45,254296,false,0,4,0,2,4,-12,2,0,0,0,0,9,0,0,0,1,0,2,123,6,4,acoustic
Ichiko Aoba,amuletum bouquet,bouquet,56,256361,false,0,3,0,0,5,-20,2,1,0,0,1,0,0,1,0,1,0,1,85,7,4,acoustic
Aoi Teshima,Highlights from Aoi Works II,こころをこめて,45,297266,false,0,5,0,3,6,-11,8,1,0,0,0,9,0,0,0,1,0,2,135,9,4,acoustic
AcousticTrench,Paradise,Paradise,42,170125,false,0,5,0,2,5,-16,3,1,0,0,1,0,0,9,0,1,0,2,132,1,4,acoustic
Parachute,Parachute,Better,46,273026,false,0,5,0,2,8,-10,1,0,0,0,0,8,0,0,0,1,0,2,108,9,5,acoustic
Matt Nathanson,American Wedding,Laid,50,182826,false,0,6,0,9,0,-5,5,1,0,0,0,0,0,0,0,2,0,7,119,9,4,acoustic
Lee DeWyze,Oil & Water,Same For You,45,217373,false,0,6,0,4,11,-7,7,0,0,0,0,9,0,4,0,1,0,5,130,1,4,acoustic
Clementine Duo,2U (Acoustic Version),2U - Acoustic Version,56,208102,false,0,7,0,2,10,-13,1,0,0,0,0,9,0,0,0,2,0,3,130,1,4,acoustic
Rachael Yamagata,Elephants...Teeth Sinking Into Heart (Standard Version),Duet,43,241120,false,0,5,0,1,9,-15,5,1,0,0,0,9,0,0,0,1,0,1,128,9,4,acoustic
Brandon Chase,I'll Say I Do,I'll Say I Do,39,235000,false,0,4,0,3,7,-8,7,1,0,0,0,6,0,0,0,1,0,3,83,5,4,acoustic
Bailey Jehl,Anyone,Anyone,53,172766,false,0,4,0,2,11,-13,2,1,0,0,0,9,0,0,0,1,0,3,199,8,4,acoustic
Gabrielle Aplin,English Rain,Start of Time,45,239855,false,0,5,0,5,0,-9,3,0,0,0,0,2,0,0,0,1,0,1,106,8,5,acoustic
Zack Tabudlo,In The Mood For Love,Give Me Your Forever,32,244800,false,0,6,0,4,8,-8,1,1,0,0,0,3,0,0,0,1,0,3,99,9,4,acoustic
Bailey Jehl,Heat Waves,Heat Waves,53,141286,false,0,7,0,2,11,-12,7,1,0,0,0,9,0,0,0,1,0,4,125,5,4,acoustic
Clementine Duo,There She Goes,There She Goes,54,145514,false,0,7,0,3,9,-12,8,1,0,0,0,8,0,0,0,3,0,5,107,0,4,acoustic
Joshua Hyslop,Wells,Wells,51,223386,false,0,5,0,4,6,-11,2,1,0,0,0,7,0,0,0,1,0,2,84,0,4,acoustic
Kina Grannis;Imaginary Future,God Only Knows,God Only Knows,55,136542,false,0,7,0,1,8,-15,9,1,0,0,0,9,0,0,0,3,0,5,106,7,4,acoustic
Andrew Foy;Renee Foy,Afterglow,Afterglow,33,211358,false,0,7,0,2,0,-16,5,1,0,0,0,9,0,0,0,1,0,3,109,9,4,acoustic
Kurt Cobain,Montage Of Heck: The Home Recordings (Deluxe Soundtrack),Burn The Rain,55,76453,false,0,5,0,4,8,-19,3,0,0,1,0,9,0,5,0,4,0,6,114,3,4,acoustic
Us The Duo,Just Love,Already Mine,46,273126,false,0,3,0,2,8,-11,8,1,0,0,0,9,0,0,0,1,0,2,155,7,3,acoustic
Hanare Gumi,オアシス,きみはぼくのともだち,30,268736,false,0,6,0,0,11,-13,6,0,0,0,0,9,0,0,0,1,0,2,122,0,4,acoustic
Gabrielle Aplin,Never Be the Same,Never Be the Same,46,205658,false,0,5,0,7,1,-7,3,1,0,0,0,2,0,0,0,1,0,3,122,8,4,acoustic
Austin Basham,You and Me for Now,All Is Well,60,256680,false,0,3,0,4,11,-12,2,1,0,0,0,9,0,0,0,1,0,2,155,7,4,acoustic
Gabrielle Aplin,Dear Happy,My Mistake,51,265386,false,0,5,0,3,6,-7,6,1,0,0,0,8,0,0,0,1,0,1,145,9,4,acoustic
Us The Duo,Us,Near Or Far,47,219306,false,0,5,0,3,9,-10,3,1,0,0,0,8,0,0,0,1,0,5,79,9,4,acoustic
Drew Holcomb & The Neighbors,Without a Light,Without a Light,60,142200,false,0,5,0,4,7,-12,3,1,0,0,0,7,0,0,0,1,0,5,88,0,4,acoustic
Parachute,Wide Awake,Lonely With Me,51,218813,false,0,6,0,8,7,-5,6,1,0,0,0,0,0,0,0,1,0,6,87,0,4,acoustic
Boyce Avenue;Megan Davies;Jaclyn Davies,"Cover Sessions, Vol. 4",Time After Time,60,222250,false,0,3,0,3,8,-8,7,1,0,0,0,7,0,0,0,1,0,2,53,8,4,acoustic
Eastmountainsouth,Eastmountainsouth,So Are You To Me,52,117760,false,0,3,0,1,2,-15,0,1,0,0,1,0,0,0,0,1,0,2,140,5,5,acoustic
Peter Bradley Adams,A Face Like Mine,My Arms Were Always Around You,54,200800,false,0,6,0,4,1,-12,2,1,0,0,0,7,0,5,0,1,0,4,91,5,4,acoustic
The Civil Wars,Barton Hollow,Dance Me to the End of Love - Bonus,52,185053,false,0,5,0,2,2,-11,1,0,0,0,0,8,0,0,0,2,0,3,110,1,4,acoustic
Eddie Vedder,Into The Wild (Music For The Motion Picture),Photographs,51,60413,false,0,5,0,4,3,-10,2,1,0,0,0,6,0,6,0,1,0,3,54,6,4,acoustic
Suy Galvez,Bossa Best,Baby Now That I Found You,30,244813,false,0,7,0,5,2,-7,2,1,0,0,0,9,0,0,0,2,0,5,108,0,4,acoustic
Suy Galvez,Bossa Best,Right Here Waiting,30,169733,false,0,7,0,5,2,-7,5,1,0,0,0,8,0,0,0,1,0,5,110,1,4,acoustic
Howlin' Wolf,Moanin' In The Moonlight,Smokestack Lightnin',62,188400,false,0,7,0,3,9,-16,4,0,0,0,0,8,0,0,0,3,0,6,146,1,4,acoustic
Stephen Speaks,No More Doubt,Passenger Seat,64,274480,false,0,5,0,6,7,-7,6,1,0,0,0,7,0,0,0,3,0,8,153,0,4,acoustic
Buddy Guy;Bonnie Raitt,Feels Like Rain,Feels Like Rain (feat. Bonnie Raitt),57,275266,false,0,6,0,3,0,-13,5,1,0,0,0,4,0,0,0,2,0,3,73,3,4,acoustic
Mance Lipscomb,The Best of Mance Lipscomb,Sugar Babe,31,124400,false,0,6,0,4,3,-11,8,1,0,1,1,0,0,3,0,1,0,5,101,2,4,acoustic
Violent Femmes,Violent Femmes,Blister In The Sun,71,145706,false,0,7,0,5,0,-8,9,1,0,1,0,3,0,0,0,1,0,9,96,9,4,acoustic
Days N Daze,The Oogle Deathmachine,"Little Blue Pills, Pt. 2",31,265195,true,0,5,0,7,2,-10,2,0,0,1,0,7,0,0,0,1,1,0,122,0,4,acoustic
Drei Rana;Selena Marie,Paano Ang Simbang Gabi (Kung 'Di Ka Katabi),Paano Ang Simbang Gabi - Kung 'Di Ka Katabi,30,235722,false,0,5,0,5,6,-5,7,1,0,0,0,6,0,0,0,1,0,1,139,9,4,acoustic
Frank Turner,West Coast vs. Wessex,Bob,30,188952,true,0,4,0,7,0,-5,5,1,0,0,0,1,0,0,0,1,0,4,83,7,3,acoustic
Harley Poe,Have a Great Life.,Psycho,30,241250,false,0,5,0,8,6,-4,3,0,0,1,0,4,0,0,0,2,0,4,131,6,4,acoustic
